condition,task,day,group,freq_hz,power_uV2_per_Hz
baseline,Retrieval,2,all,9.0,1.1851802690669977
baseline,Retrieval,2,all,9.5,0.8223550085410977
baseline,Retrieval,2,all,10.0,1.2510473529975377
baseline,Retrieval,2,all,10.5,1.3401940929206846
baseline,Retrieval,2,all,11.0,0.7196637694085959
baseline,Retrieval,2,all,11.5,0.5039780670124441
baseline,Retrieval,2,all,12.0,0.5741822025668393
baseline,Retrieval,2,all,12.5,0.3823392496492976
baseline,Retrieval,2,all,13.0,0.2632371811041439
baseline,Retrieval,2,all,13.5,0.219779809575889
baseline,Retrieval,2,all,14.0,0.2498811344119046
baseline,Retrieval,2,all,14.5,0.3578253200404768
baseline,Retrieval,2,all,15.0,0.2269770321411847
baseline,Retrieval,2,all,15.5,0.451759882773438
baseline,Retrieval,2,all,16.0,0.3748043950196104
baseline,Retrieval,2,all,16.5,0.2793640652711404
baseline,Retrieval,2,all,17.0,0.2240468993392455
baseline,Retrieval,2,all,17.5,0.243105954730764
baseline,Retrieval,2,all,18.0,0.2691781233782928
baseline,Retrieval,2,all,18.5,0.3008943230016161
baseline,Retrieval,2,all,19.0,0.2970303990657782
baseline,Retrieval,2,all,19.5,0.189151525346611
baseline,Retrieval,2,all,20.0,0.1788673298272913
baseline,Retrieval,2,all,20.5,0.1836112091527478
baseline,Retrieval,2,all,21.0,0.2412143203891671
baseline,Retrieval,2,all,21.5,0.227826088505374
baseline,Retrieval,2,all,22.0,0.1560293438301654
baseline,Retrieval,2,all,22.5,0.200022525008375
baseline,Retrieval,2,all,23.0,0.1310271760976647
baseline,Retrieval,2,all,23.5,0.1400374663132302
baseline,Retrieval,2,all,24.0,0.18530713065644
baseline,Retrieval,2,all,24.5,0.1941134870523365
baseline,Retrieval,2,all,25.0,0.1556678457887552
baseline,Retrieval,2,all,25.5,0.141995190181526
baseline,Retrieval,2,all,26.0,0.1900710103419476
baseline,Retrieval,2,all,26.5,0.2154832510980195
baseline,Retrieval,2,all,27.0,0.1760163456620343
baseline,Retrieval,2,all,27.5,0.1696293624986065
baseline,Retrieval,2,all,28.0,0.1488633260453157
baseline,Retrieval,2,all,28.5,0.185546571819802
baseline,Retrieval,2,all,29.0,0.1354852187267579
baseline,Retrieval,2,all,29.5,0.1172867010039465
baseline,Retrieval,2,all,30.0,0.1331581198005282
baseline,Retrieval,2,all,30.5,0.1022438706249973
baseline,Retrieval,2,all,31.0,0.1407558629128475
baseline,Retrieval,2,all,31.5,0.1183504887988963
baseline,Retrieval,2,all,32.0,0.131827277808183
baseline,Retrieval,2,all,32.5,0.0942935522525968
baseline,Retrieval,2,all,33.0,0.085044577066984
baseline,Retrieval,2,all,33.5,0.0746908561958343
baseline,Retrieval,2,all,34.0,0.0575627143784274
baseline,Retrieval,2,all,34.5,0.0491988734067064
baseline,Retrieval,2,all,35.0,0.0884815586488999
baseline,Retrieval,2,all,35.5,0.0600004531907824
baseline,Retrieval,2,all,36.0,0.0493427215931284
baseline,Retrieval,2,all,36.5,0.0398321212533032
baseline,Retrieval,2,all,37.0,0.0455071949285287
baseline,Retrieval,2,all,37.5,0.0357176607887724
baseline,Retrieval,2,all,38.0,0.0185721261688205
baseline,Retrieval,2,all,38.5,0.0102976007121647
baseline,Retrieval,2,all,39.0,0.0108175097407855
baseline,Retrieval,2,all,39.5,0.0121922875812612
baseline,Retrieval,2,all,40.0,0.0108802616223646
baseline,Retrieval,3,all,0.5,0.1655749566105301
baseline,Retrieval,3,all,1.0,4.994522001586962
baseline,Retrieval,3,all,1.5,7.328627020593645
baseline,Retrieval,3,all,2.0,3.647341729534748
baseline,Retrieval,3,all,2.5,4.14256514272445
baseline,Retrieval,3,all,3.0,3.162833623135964
baseline,Retrieval,3,all,3.5,1.4168981324322387
baseline,Retrieval,3,all,4.0,1.6660672153406484
baseline,Retrieval,3,all,4.5,1.4448442027165291
baseline,Retrieval,3,all,5.0,0.8483438170976088
baseline,Retrieval,3,all,5.5,0.5806926129594103
baseline,Retrieval,3,all,6.0,0.5252471551766222
baseline,Retrieval,3,all,6.5,0.4765952430613831
baseline,Retrieval,3,all,7.0,0.4234215993764227
baseline,Retrieval,3,all,7.5,0.2261963569640243
baseline,Retrieval,3,all,8.0,0.3362743397522038
baseline,Retrieval,3,all,8.5,0.4293833795611034
baseline,Retrieval,3,all,9.0,0.3252192554994358
baseline,Retrieval,3,all,9.5,0.2653629202566985
baseline,Retrieval,3,all,10.0,0.1809852291644543
baseline,Retrieval,3,all,10.5,0.1977816702268542
baseline,Retrieval,3,all,11.0,0.175212156273366
baseline,Retrieval,3,all,11.5,0.1342691554380862
baseline,Retrieval,3,all,12.0,0.1109090539225979
baseline,Retrieval,3,all,12.5,0.1251159867128191
baseline,Retrieval,3,all,13.0,0.2139383686519231
baseline,Retrieval,3,all,13.5,0.0815157452809654
baseline,Retrieval,3,all,14.0,0.0650282499010875
baseline,Retrieval,3,all,14.5,0.0876526843116659
baseline,Retrieval,3,all,15.0,0.0689450597548592
baseline,Retrieval,3,all,15.5,0.0532155956297488
baseline,Retrieval,3,all,16.0,0.0544180841393863
baseline,Retrieval,3,all,16.5,0.0909843926215577
baseline,Retrieval,3,all,17.0,0.0876472784965783
baseline,Retrieval,3,all,17.5,0.124174677215266
baseline,Retrieval,3,all,18.0,0.0876238568068005
baseline,Retrieval,3,all,18.5,0.1029682027987343
baseline,Retrieval,3,all,19.0,0.1512656541996144
baseline,Retrieval,3,all,19.5,0.0794502747583563
baseline,Retrieval,3,all,20.0,0.0387290635008687
baseline,Retrieval,3,all,20.5,0.0458343188273043
baseline,Retrieval,3,all,21.0,0.0469174592586305
baseline,Retrieval,3,all,21.5,0.0510673369185169
baseline,Retrieval,3,all,22.0,0.0376062146562486
baseline,Retrieval,3,all,22.5,0.0310376330858425
baseline,Retrieval,3,all,23.0,0.0656744498923617
baseline,Retrieval,3,all,23.5,0.0458807815489177
baseline,Retrieval,3,all,24.0,0.0518662173753433
baseline,Retrieval,3,all,24.5,0.0258003183667847
baseline,Retrieval,3,all,25.0,0.021039103527132
baseline,Retrieval,3,all,25.5,0.0379347139468267
baseline,Retrieval,3,all,26.0,0.0197415606210565
baseline,Retrieval,3,all,26.5,0.0238629674397828
baseline,Retrieval,3,all,27.0,0.0534831887481512
baseline,Retrieval,3,all,27.5,0.0415799200392099
baseline,Retrieval,3,all,28.0,0.0218955609646202
baseline,Retrieval,3,all,28.5,0.0387013603307321
baseline,Retrieval,3,all,29.0,0.0314211285352382
baseline,Retrieval,3,all,29.5,0.0263721900145614
baseline,Retrieval,3,all,30.0,0.0299922711812838
baseline,Retrieval,3,all,30.5,0.0206950378888752
baseline,Retrieval,3,all,31.0,0.0334814219949942
baseline,Retrieval,3,all,31.5,0.0206554908130343
baseline,Retrieval,3,all,32.0,0.0161872628188717
baseline,Retrieval,3,all,32.5,0.0238977383683548
baseline,Retrieval,3,all,33.0,0.0255700473231693
baseline,Retrieval,3,all,33.5,0.0121250320356504
baseline,Retrieval,3,all,34.0,0.0126409526632172
baseline,Retrieval,3,all,34.5,0.0155311718805863
baseline,Retrieval,3,all,35.0,0.0119341838629204
baseline,Retrieval,3,all,35.5,0.0134309152424069
baseline,Retrieval,3,all,36.0,0.0138849429144711
baseline,Retrieval,3,all,36.5,0.0092395355596615
baseline,Retrieval,3,all,37.0,0.0061474360140882
baseline,Retrieval,3,all,37.5,0.0040309877457754
baseline,Retrieval,3,all,38.0,0.004609643448101
baseline,Retrieval,3,all,38.5,0.0053926319479408
baseline,Retrieval,3,all,39.0,0.0030607847902796
baseline,Retrieval,3,all,39.5,0.0036680649151097
baseline,Retrieval,3,all,40.0,0.0025715119971434
baseline,Retrieval,4,all,0.5,0.2155810809673297
baseline,Retrieval,4,all,1.0,5.100529143754296
baseline,Retrieval,4,all,1.5,9.218978862383585
baseline,Retrieval,4,all,2.0,7.3317668428886
baseline,Retrieval,4,all,2.5,3.356472668000846
baseline,Retrieval,4,all,3.0,4.695690516228328
baseline,Retrieval,4,all,3.5,4.081820830078378
baseline,Retrieval,4,all,4.0,2.866458053719846
baseline,Retrieval,4,all,4.5,1.8996183420122468
baseline,Retrieval,4,all,5.0,0.9562247368193882
baseline,Retrieval,4,all,5.5,0.6506189137402919
baseline,Retrieval,4,all,6.0,0.6803514811472675
baseline,Retrieval,4,all,6.5,1.0692457489565494
baseline,Retrieval,4,all,7.0,0.7458478825026269
baseline,Retrieval,4,all,7.5,0.4822148505159585
baseline,Retrieval,4,all,8.0,0.4826084001300436
baseline,Retrieval,4,all,8.5,0.4006799728387913
baseline,Retrieval,4,all,9.0,0.4460169067334905
baseline,Retrieval,4,all,9.5,0.5171960945324402
baseline,Retrieval,4,all,10.0,0.4118560382620276
baseline,Retrieval,4,all,10.5,0.5535967047848364
baseline,Retrieval,4,all,11.0,0.4884858096268596
baseline,Retrieval,4,all,11.5,0.2618936708900466
baseline,Retrieval,4,all,12.0,0.1813626773684723
baseline,Retrieval,4,all,12.5,0.1737865911193932
baseline,Retrieval,4,all,13.0,0.2332941924868209
baseline,Retrieval,4,all,13.5,0.2569329543228008
baseline,Retrieval,4,all,14.0,0.2249220413725999
baseline,Retrieval,4,all,14.5,0.1958716977875788
baseline,Retrieval,4,all,15.0,0.1648006524992785
baseline,Retrieval,4,all,15.5,0.2032569444549057
baseline,Retrieval,4,all,16.0,0.1731831749423231
baseline,Retrieval,4,all,16.5,0.1180627048979995
baseline,Retrieval,4,all,17.0,0.1262185259820469
baseline,Retrieval,4,all,17.5,0.1523784419076332
baseline,Retrieval,4,all,18.0,0.1684423479342034
baseline,Retrieval,4,all,18.5,0.1184689613921573
baseline,Retrieval,4,all,19.0,0.1380266605369724
baseline,Retrieval,4,all,19.5,0.1269889593957048
baseline,Retrieval,4,all,20.0,0.1302061839829774
baseline,Retrieval,4,all,20.5,0.149854015776082
baseline,Retrieval,4,all,21.0,0.130477524838207
baseline,Retrieval,4,all,21.5,0.1694645060843393
baseline,Retrieval,4,all,22.0,0.1246781636088688
baseline,Retrieval,4,all,22.5,0.1663784125449232
baseline,Retrieval,4,all,23.0,0.0687968841999566
baseline,Retrieval,4,all,23.5,0.113116085661917
baseline,Retrieval,4,all,24.0,0.1204876338244448
baseline,Retrieval,4,all,24.5,0.0940955554501977
baseline,Retrieval,4,all,25.0,0.1252434069375296
baseline,Retrieval,4,all,25.5,0.0910999344679037
baseline,Retrieval,4,all,26.0,0.0961284601363737
baseline,Retrieval,4,all,26.5,0.1605867754787566
baseline,Retrieval,4,all,27.0,0.2053150371475642
baseline,Retrieval,4,all,27.5,0.1658480725780187
baseline,Retrieval,4,all,28.0,0.1300020215152717
baseline,Retrieval,4,all,28.5,0.073034301718601
baseline,Retrieval,4,all,29.0,0.0640495877965408
baseline,Retrieval,4,all,29.5,0.0882817393873455
baseline,Retrieval,4,all,30.0,0.132421214390565
baseline,Retrieval,4,all,30.5,0.1340345906046135
baseline,Retrieval,4,all,31.0,0.0928368644582989
baseline,Retrieval,4,all,31.5,0.1066715674114513
baseline,Retrieval,4,all,32.0,0.0850413048696075
baseline,Retrieval,4,all,32.5,0.0592488175848786
baseline,Retrieval,4,all,33.0,0.0633036309422585
baseline,Retrieval,4,all,33.5,0.0599337865050995
baseline,Retrieval,4,all,34.0,0.0611739986811687
baseline,Retrieval,4,all,34.5,0.070415534158936
baseline,Retrieval,4,all,35.0,0.0630457788785638
baseline,Retrieval,4,all,35.5,0.0572147061328139
baseline,Retrieval,4,all,36.0,0.0383605918764944
baseline,Retrieval,4,all,36.5,0.028389763159402
baseline,Retrieval,4,all,37.0,0.0219234304029872
baseline,Retrieval,4,all,37.5,0.016543499306105
baseline,Retrieval,4,all,38.0,0.0139845083734054
baseline,Retrieval,4,all,38.5,0.0154193238310323
baseline,Retrieval,4,all,39.0,0.0082009924512055
baseline,Retrieval,4,all,39.5,0.007179932497875
baseline,Retrieval,4,all,40.0,0.0075672306673334
baseline,Retrieval,5,all,0.5,0.0638592581666307
baseline,Retrieval,5,all,1.0,0.6601864059991935
baseline,Retrieval,5,all,1.5,1.299559022040373
baseline,Retrieval,5,all,2.0,1.0206392609345545
baseline,Retrieval,5,all,2.5,0.4820296715249823
baseline,Retrieval,5,all,3.0,0.67238359178947
baseline,Retrieval,5,all,3.5,0.4411674513435605
baseline,Retrieval,5,all,4.0,0.3955078871695648
baseline,Retrieval,5,all,4.5,0.3459815008143607
baseline,Retrieval,5,all,5.0,0.4651445111885946
baseline,Retrieval,5,all,5.5,0.4583657940585536
baseline,Retrieval,5,all,6.0,0.5206233282358361
baseline,Retrieval,5,all,6.5,0.4066471237030543
baseline,Retrieval,5,all,7.0,0.3754865763327599
baseline,Retrieval,5,all,7.5,0.2229872978710142
baseline,Retrieval,5,all,8.0,0.2227894348935274
baseline,Retrieval,5,all,8.5,0.2375264447225039
baseline,Retrieval,5,all,9.0,0.2770756003045213
baseline,Retrieval,5,all,9.5,0.2642804010166532
baseline,Retrieval,5,all,10.0,0.458232435685779
baseline,Retrieval,5,all,10.5,0.5299586042468281
baseline,Retrieval,5,all,11.0,0.4439030727095235
baseline,Retrieval,5,all,11.5,0.1509644706714144
baseline,Retrieval,5,all,12.0,0.0989435211346057
baseline,Retrieval,5,all,12.5,0.1295155220298389
baseline,Retrieval,5,all,13.0,0.1123064240969459
baseline,Retrieval,5,all,13.5,0.1501138078784406
baseline,Retrieval,5,all,14.0,0.1288818335172481
baseline,Retrieval,5,all,14.5,0.0740115539473213
baseline,Retrieval,5,all,15.0,0.102249348773504
baseline,Retrieval,5,all,15.5,0.1314691470489356
baseline,Retrieval,5,all,16.0,0.1460750879714531
baseline,Retrieval,5,all,16.5,0.1531303712791678
baseline,Retrieval,5,all,17.0,0.1432165351886901
baseline,Retrieval,5,all,17.5,0.1455166276309686
baseline,Retrieval,5,all,18.0,0.1507594321806574
baseline,Retrieval,5,all,18.5,0.1869879279423976
baseline,Retrieval,5,all,19.0,0.229527992488027
baseline,Retrieval,5,all,19.5,0.2182967126092484
baseline,Retrieval,5,all,20.0,0.2574388830256583
baseline,Retrieval,5,all,20.5,0.1799838047431263
baseline,Retrieval,5,all,21.0,0.2685854575069347
baseline,Retrieval,5,all,21.5,0.2102169458516811
baseline,Retrieval,5,all,22.0,0.2542884803923375
baseline,Retrieval,5,all,22.5,0.2174590851860049
baseline,Retrieval,5,all,23.0,0.1862396027362882
baseline,Retrieval,5,all,23.5,0.1733292608456013
baseline,Retrieval,5,all,24.0,0.1769710650799516
baseline,Retrieval,5,all,24.5,0.1374391374171449
baseline,Retrieval,5,all,25.0,0.1453130861631937
baseline,Retrieval,5,all,25.5,0.1199754117385356
baseline,Retrieval,5,all,26.0,0.1296334036025223
baseline,Retrieval,5,all,26.5,0.1572740827285297
baseline,Retrieval,5,all,27.0,0.1128607260870902
baseline,Retrieval,5,all,27.5,0.1106784587812062
baseline,Retrieval,5,all,28.0,0.0802060874432149
baseline,Retrieval,5,all,28.5,0.1168841197574682
baseline,Retrieval,5,all,29.0,0.0872183049672796
baseline,Retrieval,5,all,29.5,0.0741489531228674
baseline,Retrieval,5,all,30.0,0.1002611245218386
baseline,Retrieval,5,all,30.5,0.1008679281629633
baseline,Retrieval,5,all,31.0,0.0929360179929877
baseline,Retrieval,5,all,31.5,0.1166901331665651
baseline,Retrieval,5,all,32.0,0.0875595997152629
baseline,Retrieval,5,all,32.5,0.096825278005319
baseline,Retrieval,5,all,33.0,0.1090541685760784
baseline,Retrieval,5,all,33.5,0.0570942684439361
baseline,Retrieval,5,all,34.0,0.0452178430968537
baseline,Retrieval,5,all,34.5,0.0613426319248425
baseline,Retrieval,5,all,35.0,0.0453551810527154
baseline,Retrieval,5,all,35.5,0.0287121337048562
baseline,Retrieval,5,all,36.0,0.0283389510258489
baseline,Retrieval,5,all,36.5,0.0328219894401481
baseline,Retrieval,5,all,37.0,0.0300869757521384
baseline,Retrieval,5,all,37.5,0.0236734768015086
baseline,Retrieval,5,all,38.0,0.0236402614969306
baseline,Retrieval,5,all,38.5,0.0177871193131235
baseline,Retrieval,5,all,39.0,0.0131643862939375
baseline,Retrieval,5,all,39.5,0.0106126579529958
baseline,Retrieval,5,all,40.0,0.0085627784319838
baseline,Retrieval,6,all,0.5,0.2801070280221447
baseline,Retrieval,6,all,1.0,3.0772605882414474
baseline,Retrieval,6,all,1.5,4.440138848255117
baseline,Retrieval,6,all,2.0,4.565820381179227
baseline,Retrieval,6,all,2.5,3.135095771764997
baseline,Retrieval,6,all,3.0,5.050890915166793
baseline,Retrieval,6,all,3.5,2.1124151316217783
baseline,Retrieval,6,all,4.0,1.3262150242010675
baseline,Retrieval,6,all,4.5,0.888653238423281
baseline,Retrieval,6,all,5.0,0.6123658948839439
baseline,Retrieval,6,all,5.5,0.9062953130682988
baseline,Retrieval,6,all,6.0,1.0243518860890353
baseline,Retrieval,6,all,6.5,0.7326906130991453
baseline,Retrieval,6,all,7.0,0.6017223988059368
baseline,Retrieval,6,all,7.5,0.4771539301902033
baseline,Retrieval,6,all,8.0,0.487373604522872
baseline,Retrieval,6,all,8.5,0.3001665170198357
baseline,Retrieval,6,all,9.0,0.7506001964831241
baseline,Retrieval,6,all,9.5,1.0338554912015634
baseline,Retrieval,6,all,10.0,0.4483451500260442
baseline,Retrieval,6,all,10.5,0.9555437133295226
baseline,Retrieval,6,all,11.0,0.5982886290427688
baseline,Retrieval,6,all,11.5,0.5055652818561702
baseline,Retrieval,6,all,12.0,0.3787475460571965
baseline,Retrieval,6,all,12.5,0.1718936586423796
baseline,Retrieval,6,all,13.0,0.2309225335345691
baseline,Retrieval,6,all,13.5,0.2201334347524043
baseline,Retrieval,6,all,14.0,0.1745916816146013
baseline,Retrieval,6,all,14.5,0.3289398669176477
baseline,Retrieval,6,all,15.0,0.3466494555878215
baseline,Retrieval,6,all,15.5,0.2706643580739922
baseline,Retrieval,6,all,16.0,0.2460558791282896
baseline,Retrieval,6,all,16.5,0.2874501044471426
baseline,Retrieval,6,all,17.0,0.2069281555880238
baseline,Retrieval,6,all,17.5,0.2844221371209697
baseline,Retrieval,6,all,18.0,0.3600140282382931
baseline,Retrieval,6,all,18.5,0.2251490707021545
baseline,Retrieval,6,all,19.0,0.2380099646832451
baseline,Retrieval,6,all,19.5,0.3224262823408056
baseline,Retrieval,6,all,20.0,0.3100571497972659
baseline,Retrieval,6,all,20.5,0.2931677250532928
baseline,Retrieval,6,all,21.0,0.3265992224713661
baseline,Retrieval,6,all,21.5,0.4124387650596553
baseline,Retrieval,6,all,22.0,0.3943048689003512
baseline,Retrieval,6,all,22.5,0.2164215802061606
baseline,Retrieval,6,all,23.0,0.2071173142872149
baseline,Retrieval,6,all,23.5,0.1730889921072331
baseline,Retrieval,6,all,24.0,0.1929382626468215
baseline,Retrieval,6,all,24.5,0.1318340353805758
baseline,Retrieval,6,all,25.0,0.1477615499195798
baseline,Retrieval,6,all,25.5,0.1922861056324432
baseline,Retrieval,6,all,26.0,0.1493798067566059
baseline,Retrieval,6,all,26.5,0.1539931805284956
baseline,Retrieval,6,all,27.0,0.1374441699422955
baseline,Retrieval,6,all,27.5,0.1207333336904675
baseline,Retrieval,6,all,28.0,0.0974041430803257
baseline,Retrieval,6,all,28.5,0.1248406166430139
baseline,Retrieval,6,all,29.0,0.125907647851833
baseline,Retrieval,6,all,29.5,0.1298560627569034
baseline,Retrieval,6,all,30.0,0.1282673555708013
baseline,Retrieval,6,all,30.5,0.1780430493916275
baseline,Retrieval,6,all,31.0,0.1439660344383084
baseline,Retrieval,6,all,31.5,0.1323058927618054
baseline,Retrieval,6,all,32.0,0.0992758050126623
baseline,Retrieval,6,all,32.5,0.1071088565531128
baseline,Retrieval,6,all,33.0,0.1127414767754187
baseline,Retrieval,6,all,33.5,0.0700979565511169
baseline,Retrieval,6,all,34.0,0.072701582829675
baseline,Retrieval,6,all,34.5,0.0532618255352398
baseline,Retrieval,6,all,35.0,0.0549807265430877
baseline,Retrieval,6,all,35.5,0.0380038250703026
baseline,Retrieval,6,all,36.0,0.0594128173273909
baseline,Retrieval,6,all,36.5,0.0467757597532474
baseline,Retrieval,6,all,37.0,0.0588890901393064
baseline,Retrieval,6,all,37.5,0.0665872217847334
baseline,Retrieval,6,all,38.0,0.0397601681565383
baseline,Retrieval,6,all,38.5,0.0193243340291438
baseline,Retrieval,6,all,39.0,0.0219504897333088
baseline,Retrieval,6,all,39.5,0.0138236953675608
baseline,Retrieval,6,all,40.0,0.007888116270809
baseline,Retrieval,7,all,0.5,0.513371738883044
baseline,Retrieval,7,all,1.0,7.703523599248022
baseline,Retrieval,7,all,1.5,20.433628750710312
baseline,Retrieval,7,all,2.0,6.748593123733249
baseline,Retrieval,7,all,2.5,2.980947918612824
baseline,Retrieval,7,all,3.0,1.99972500847868
baseline,Retrieval,7,all,3.5,2.2406912087556297
baseline,Retrieval,7,all,4.0,3.00324994262006
baseline,Retrieval,7,all,4.5,1.2402075005355009
baseline,Retrieval,7,all,5.0,0.6314952332456565
baseline,Retrieval,7,all,5.5,0.3746814367267119
baseline,Retrieval,7,all,6.0,0.4273986840244971
baseline,Retrieval,7,all,6.5,0.4227368828957537
baseline,Retrieval,7,all,7.0,0.675237609470138
baseline,Retrieval,7,all,7.5,0.4136030625761681
baseline,Retrieval,7,all,8.0,0.2150863950947631
baseline,Retrieval,7,all,8.5,0.2606680000246062
baseline,Retrieval,7,all,9.0,0.228070655760513
baseline,Retrieval,7,all,9.5,0.2292362188855887
baseline,Retrieval,7,all,10.0,0.1549258103771687
baseline,Retrieval,7,all,10.5,0.2969694021831341
baseline,Retrieval,7,all,11.0,0.2471818347196343
baseline,Retrieval,7,all,11.5,0.2775110832934765
baseline,Retrieval,7,all,12.0,0.1936138959445043
baseline,Retrieval,7,all,12.5,0.2216893330117681
